
[SpecTaroscoPy — PES image]
Author	R Nakazawa
Contact	nakazawa@ims.ac.jp
Version	6.5.0
--- Info ---
User
Load File Path	/Users/ryotaro/Documents/実験データ/SpecTaroscoPy/SpecTaroscoPy/examples/DA30/Si0006.txt
Save File Path	/Users/ryotaro/Documents/実験データ/SpecTaroscoPy/SpecTaroscoPy/examples/DA30/STPy_6_5_0_PESImage/Si0006_EDCs_EF.txt
Total Actual Scans	10
X Label	Binding Energy (eV)
Y Label	$k_{\parallel} \ \mathrm{(\AA^{-1})}$
Z Label	Intensity (cps)
X Min	-0.11
X Max	4.89
X Step	0.01
Ek Offset	0.0
Y Min	-0.626041
Y Max	0.605373
Y Step	0.001774
Ang or Posi Offset	0.0
MCP Function Path	None
--- Axis Conversion ---
Photon Energy	None
Applied Voltage	0.0
kinetic Energy at Fermi Level	16.89
Secondary Electron Cutoff	None
--- EDCs Stacking ---
Y Slice Center	0.576983 0.521978 0.466972 0.411967 0.356961 0.3019555 0.24695 0.191944 0.136939 0.081933 0.026928 -0.028078 -0.083083 -0.138089 -0.193094 -0.2481 -0.303105 -0.358111 -0.4131165 -0.468122 -0.523128 -0.578133
Z Offset EDCs	0.0 -400.0 -800.0 -1200.0 -1600.0 -2000.0 -2400.0 -2800.0 -3200.0 -3600.0 -4000.0 -4400.0 -4800.0 -5200.0 -5600.0 -6000.0 -6400.0 -6800.0 -7200.0 -7600.0 -8000.0 -8400.0

[SpecTaroscoPy — Second Derivative]
Author	R Nakazawa
Contact	nakazawa@ims.ac.jp
Version	6.5.0
--- info ---
User	
File	Si0006_EDCs_EF.txt
Smoothing Method	Savitzky-Golay
Smoothing Params	2.0 21.0 21.0
Intensity Offset	

DATA:
EF_Si0006_EDCs2Der	Si0006_EDCs_0.5772Der	Si0006_EDCs_0.5222Der	Si0006_EDCs_0.4672Der	Si0006_EDCs_0.4122Der	Si0006_EDCs_0.3572Der	Si0006_EDCs_0.3022Der	Si0006_EDCs_0.2472Der	Si0006_EDCs_0.1922Der	Si0006_EDCs_0.1372Der	Si0006_EDCs_0.0822Der	Si0006_EDCs_0.0272Der	Si0006_EDCs_-0.0282Der	Si0006_EDCs_-0.0832Der	Si0006_EDCs_-0.1382Der	Si0006_EDCs_-0.1932Der	Si0006_EDCs_-0.2482Der	Si0006_EDCs_-0.3032Der	Si0006_EDCs_-0.3582Der	Si0006_EDCs_-0.4132Der	Si0006_EDCs_-0.4682Der	Si0006_EDCs_-0.5232Der	Si0006_EDCs_-0.5782Der
3.29	-0.004798461928151917	0.2645211543670314	0.2137946646218154	-0.02264784270596465	-0.2488543729731134	-0.10104010022897114	-0.09457761929988351	-0.004773608915883187	-0.026532143248346074	-0.006924708091048615	-0.03166255198104295	0.06959388610624728	0.011396388824437054	-0.08917660086200385	-0.09501269835018888	-0.1188352741106371	0.06268257887595041	0.24327428778113358	0.195573570423619	-0.04063975741300396	0.024888048206776148	0.0007289455396634337
3.28	-0.006310072616172349	0.2732572166300997	0.21198456047849845	-0.005971928424514772	-0.24549550374163687	-0.11574500952377775	-0.09589608994335208	-0.007904873317158945	-0.04223632870647975	0.013347093994411807	-0.03831197897756056	0.02753288101538942	0.013494217608098324	-0.10926218633463236	-0.07813398093975366	-0.11537322307700038	0.06909588961713098	0.23026259067015076	0.19432818084877113	-0.05014633378482358	0.010322186697592883	0.00020674681933494088
3.27	-0.007875385167371886	0.280946683788045	0.21092865136557748	0.013121042591819787	-0.24013500724990422	-0.1293313212819669	-0.09350742768066311	-0.009990769388195986	-0.057358922596847606	0.035050533671778794	-0.04480205650310154	-0.013753586363236536	0.015428565260720006	-0.13167461493284804	-0.058884054697614374	-0.10951900619627963	0.07629552888158742	0.21702256122196673	0.1910662806529615	-0.05890048611897214	-0.004034707027528839	-0.0002707609082324425
3.26	-0.009425497526124734	0.28733192631474935	0.21134796345913287	0.03357046498570071	-0.23232697793508805	-0.14180283288234818	-0.08762476039166245	-0.0109005281289285	-0.07132495916945913	0.05737473046028185	-0.05093409757702716	-0.053269258170956846	0.016777155683996625	-0.15582573291047197	-0.03758902821095944	-0.10125698400125316	0.08445166225195067	0.20432305146192675	0.18555330620347377	-0.06659790983260905	-0.017722263282792028	-0.0006756181982402465
3.25	-0.010878063380931832	0.292132522462083	0.21387436708499763	0.05428831306647908	-0.22170288791915027	-0.15323504123853127	-0.07858995954555326	-0.010569222600736339	-0.08356168300116451	0.07944275122576983	-0.05650321198260144	-0.09011234626927944	0.017130475424409042	-0.18104544672152656	-0.014690991928631547	-0.09066403924899191	0.09368205303007926	0.19287691592228384	0.17762219356927744	-0.07295632950823006	-0.03031139823445983	-0.0009837629574979134
3.24	-0.01213890492738452	0.29504786489547996	0.21901473133473814	0.07421111477796671	-0.2079896651213744	-0.16377510708977638	-0.06685571259450285	-0.009000824886669534	-0.09352427877905711	0.10034278082122228	-0.06130522941052163	-0.1234988327179849	0.016119093183732502	-0.20661060642390794	0.009266523007340766	-0.07791098858226064	0.10404523708007218	0.18330421061438074	0.16719007886345594	-0.07773250866796388	-0.04142173676502381	-0.0011763272955660486
3.23	-0.013104426436683522	0.2957605345823424	0.22712050282635232	0.09235074714212033	-0.19102361894877617	-0.1736364840285205	-0.05296318582693971	-0.006267586440941386	-0.10072279062902112	0.11916193020368837	-0.06514448334129952	-0.15278076116081252	0.013439642573217725	-0.2317751006646347	0.03365866267128581	-0.0632590569530862	0.11553744113894027	0.17609917628408311	0.15427048993706194	-0.08073780420139087	-0.05073652895460867	-0.001240686966539839
3.22	-0.013664799390875768	0.2939406813034964	0.2383643297602589	0.10784169910175478	-0.1707598023190826	-0.18308834928149054	-0.03751644153848588	-0.0025058427539192962	-0.10474872256230583	0.13502141896137232	-0.06784227604057946	-0.17745914133413976	0.00887771069392329	-0.25579976905956414	0.05780407123529585	-0.047051580935544735	0.12809319414378706	0.1716028301005963	0.13898025590827956	-0.0818511947749414	-0.05801442311342697	-0.0011712050274675367
3.21	-0.013707843757316499	0.28925165588137247	0.2527250039850344	0.11998257429027603	-0.14727658780245179	-0.19244034752102834	-0.021154894749344066	0.002091467517516321	-0.1052997219114502	0.14711173421949297	-0.0692457631278387	-0.19719128059807645	0.002326045106883612	-0.27798080840034345	0.0809932645704805	-0.029701360580389746	0.1415893214749815	0.16998275227371096	0.12154065751303733	-0.08102885286643868	-0.06309763445432992	-0.0009696263977685415
3.2	-0.01312348363873049	0.28135711055310253	0.2699815693574692	0.12826984479960402	-0.12077541821341242	-0.20202350058079332	-0.004525150100306519	0.007285113500387297	-0.10220075929419181	0.15472629182696096	-0.06923691100431029	-0.21179254555792681	-0.006203226505704151	-0.29767547981347775	0.102519188892785	-0.011674304516986922	0.15585178680166223	0.17122131951086317	0.10227266381514255	-0.07830953684785413	-0.06591624237513827	-0.0006450976387196161
3.19	-0.011808611931915305	0.2699297191579433	0.28971696807565195	0.13242220852421838	-0.0915758626676677	-0.21216842093926402	0.011746451713150918	0.01280212429162475	-0.09542033462525978	0.15729211783772712	-0.06774110020208468	-0.2212327395027387	-0.016573295831392443	-0.3143241063166329	0.1217084527311556	0.006529801534895796	0.17066467141629005	0.17511322104252258	0.08158643237933916	-0.07381533950837138	-0.06648854941690985	-0.00021380555641525856
3.18	-0.009672160708753277	0.25466156972365184	0.3113310953937116	0.13239433211572305	-0.06010626391508822	-0.22318217546555275	0.02707932400704749	0.018349897638017865	-0.08508045493090322	0.15439613429617793	-0.0647348815801081	-0.22562745369691584	-0.028524784721156493	-0.32746757350926714	0.1379516597967836	0.024398435195223556	0.18578046835364148	0.1812726160649447	0.05996557307537387	-0.06774762531634337	-0.06491762991566219	0.00030175186883185656
3.17	-0.006640144623586378	0.23527615386700518	0.3340626366857862	0.1283792586262109	-0.026890398843335106	-0.23532526396309095	0.040961040645072444	0.023631124983268137	-0.07145943534959542	0.1458057746558552	-0.06025234949609626	-0.2252249086687641	-0.041685284795164534	-0.3367597980048913	0.15073129785912442	0.041428334978149906	0.20093082504621407	0.18914977931677868	0.03794697310519268	-0.060378300517299976	-0.061384375663578794	0.0008738292929124092
3.16	-0.002660426249235473	0.21154172860417475	0.35701859881507403	0.12079929887391927	0.007469310417462793	-0.24879019670663638	0.05296572322018278	0.028358778386831318	-0.05498695267920084	0.13148286757640903	-0.054389585035693244	-0.22038894160445466	-0.05558586695173062	-0.34197489515472057	0.1596457538950915	0.05714727448400936	0.21583689522557847	0.19805656270676764	0.01609723665339402	-0.05203686645802463	-0.05613750050054023	0.0014707817341095275
3.15	0.002293053173729881	0.18328566774664523	0.37921004795052227	0.11028578078173723	0.04231140349020279	-0.26368307557575577	0.06276769710339636	0.032270429656705346	-0.036231209016648336	0.11159000538077635	-0.04730664973652665	-0.2115789137363322	-0.06968365663851728	-0.34300904566904933	0.16442822248163225	0.07113455871069618	0.2302185542929749	0.2071995055056277	-0.0050130072646084045	-0.043093986119316696	-0.049481088576278864	0.002058630038435816
3.14	0.008216825239999975	0.15040926483860062	0.39959225243376295	0.09764857239028402	0.07693710395673747	-0.2800094105164703	0.07014995637678112	0.03514123226065635	-0.015878515604896393	0.08648894265553508	-0.03922668010051211	-0.19932740316508557	-0.0833891870097716	-0.33987731616616657	0.16495954140063418	0.08303926496193981	0.24380188351301513	0.21571898333047557	-0.024835541965131824	-0.033942527257607935	-0.041760357247319746	0.0026027659572746
3.13	0.015075452226066183	0.11290231114776361	0.4171072207857094	0.0838367932239521	0.11063340484790274	-0.2976651492037661	0.07500724412594195	0.03679498677243487	0.00529394391162441	0.056730935020567586	-0.030431746406492266	-0.1842166100395275	-0.09609694531732771	-0.33270591867099597	0.161274310044206	0.09259537287448438	0.25632452393764993	0.2227324244637714	-0.042870300233914804	-0.02497721649260143	-0.03334635282469378	0.0030697108432501397
3.12	0.02280027752707356	0.07085666375570554	0.4307265335886541	0.06989255851368625	0.14269673911965697	-0.3164335806002043	0.07734382223449643	0.03711282422355566	0.026450994074423306	0.023039308714260187	-0.02125529316154484	-0.1668544290728562	-0.10721733690346014	-0.32172058743549314	0.15356000334892883	0.09963308736342924	0.2675387245486718	0.22737936439648365	-0.05868897734708867	-0.01657413518628914	-0.02462030571499696	0.003428838641926002
3.11	0.03128950420746773	0.024477952019310578	0.4394923984271486	0.05689993842705121	0.1724564530436794	-0.33598841429449067	0.07726626051132257	0.036039171544757664	0.046736455736748894	-0.013715072706645515	-0.01207116646574491	-0.1478511364522319	-0.11620821693108496	-0.3072318991524128	0.14214916537829936	0.10408584570350854	0.27721214239278424	0.22886597364825434	-0.07195519611084933	-0.00907130329710526	-0.015958343188152924	0.003653975270810683
3.1	0.04040967587773214	-0.02590544518295701	0.4425550061185959	0.04593154195870852	0.1992973189922509	-0.3559029611999165	0.07497180642030798	0.03358480185030999	0.06531242699810491	-0.052544429043194896	-0.003279445583245888	-0.12779759293511006	-0.12260418496128977	-0.28961845837432065	0.1275051302676502	0.10599270570003227	0.2851266766123217	0.22650669070117146	-0.08244007537507514	-0.0027515305237670873	-0.007717197281913002	0.0037247925706955787
3.09	0.04999856529890667	-0.07983697811644674	0.4392045232742703	0.03799524067167681	0.22268036444165773	-0.37566497228755225	0.07073309306463216	0.02982691240316626	0.08139886321103518	-0.09237945371683054	0.004710480905373515	-0.10724578244443705	-0.1260419956850285	-0.2693089104642752	0.11020205265211303	0.10549602595119723	0.29107581525568094	0.2197607242450772	-0.0900322955087347	0.0021714302971247434	-0.00022145794691397214	0.003627925461651915
3.08	0.059869403530090404	-0.1367307879440034	0.4288964030178022	0.03398352608547839	0.24216135518290116	-0.3946963544164248	0.06488009557048713	0.02490630799238147	0.09431139502444807	-0.13210791859589222	0.011498935072438599	-0.08669238766708531	-0.12628069677600706	-0.24676372968224314	0.09090031556925737	0.10283456183370276	0.29486112779667906	0.20826145157377596	-0.0947420508258574	0.005562604330208387	0.006247185797462862	0.0033577551658154903
3.07	0.06981631021613788	-0.19587542296744687	0.4112691089528937	0.034627848368927516	0.25740635116960675	-0.41237669729514437	0.05778034814460398	0.019021891260877055	0.10349537333732428	-0.17061478067094527	0.01671620802085272	-0.06656595484906802	-0.12321544171356891	-0.22245766326742	0.07031860509235344	0.09833230299673801	0.2962886349555447	0.19183711945427717	-0.09669861429017601	0.0073708316674014895	0.011458393921635945	0.002916818587407999
3.06	0.079620718075395	-0.25644277534038906	0.38615379962220686	0.04046002226706946	0.26820385094686117	-0.4280693304701515	0.04981848202595529	0.012422769385068477	0.10855429549334872	-0.2068220095439699	0.02004303730149104	-0.04721802492551319	-0.11688431650208031	-0.19686359986343405	0.049204085796361596	0.09238356173739248	0.29516582250278134	0.17052172920966768	-0.09614159579047055	0.007628860245603164	0.01523911527233679	0.002315823215945645
3.05	0.08905852599486819	-0.31750235964244666	0.353575981947472	0.05178242439640712	0.2744731522199686	-0.44114849620936525	0.04137613730992484	0.005398374704014941	0.10927103937248717	-0.23972638019961323	0.02123017400867866	-0.028918414897077582	-0.10746793669343901	-0.17043848124586702	0.02830217271778679	0.08543497974912384	0.2913000338684526	0.14455553189705483	-0.09340633199613535	0.00644854807043771	0.017476945851434778	0.0015732671779216112
3.04	0.09790766918960392	-0.3780407845858349	0.31374958258629704	0.06864826506691202	0.276268678140724	-0.45102617969749303	0.032813241000837934	-0.0017329370863876647	0.10562069608221236	-0.2684335935804256	0.020115864135675565	-0.011854631062220733	-0.09528198662243881	-0.14361170101059884	0.008327372177376446	0.07796524780451364	0.284498879232558	0.11437514041557506	-0.0889041828068855	0.0040115342699493794	0.018120948557651673	0.0007146841921625291
3.03	0.10595576480005248	-0.43698598940304123	0.26706427782733044	0.09085272256373855	0.27378014696608943	-0.4571771825101507	0.024451534171731737	-0.008636305006547218	0.09777422705604977	-0.2921872911149137	0.016640095174665248	0.0038648055004273374	-0.08076325942681706	-0.11677624497295369	-0.01006344061070763	0.07046342476022005	0.27457314291979174	0.08059384848539253	-0.08309880686871907	0.000556017601553549	0.017180081608074715	-0.0002284479135569173
3.02	0.11300747937139721	-0.493235544226593	0.2140672415192455	0.11793520575355387	0.26732859207535853	-0.4591611534316655	0.016561079761999054	-0.014973272026196582	0.08609265267358523	-0.31039180631049135	0.010854561705087917	0.018203530256954537	-0.06445009081278386	-0.0902826383427282	-0.026294116241302845	0.0634067960769471	0.2613424673452869	0.04397329645965442	-0.07647972850247697	-0.003639484945949789	0.014719470983514782	-0.0012200798111890454
3.01	0.118891272110762	-0.5456880660767922	0.15544069805645222	0.14919249016443814	0.25735836493583975	-0.45664049155791986	0.009350298359407816	-0.020414664097842206	0.0711119795186903	-0.3226278301272316	0.002927481511107999	0.03118757957540197	-0.04695834319528558	-0.06443558678705585	-0.039887744031545935	0.05723922646637902	0.2446438550499579	0.005388107305464018	-0.06953467559620208	-0.008274352434597176	0.010854832005740889	-0.0022211755643095077
3.0	0.12346519471224104	-0.5932765947664507	0.0919767918647949	0.183701980619702	0.24442537061855774	-0.44939329512413906	0.002959872914374273	-0.024652942209456796	0.05351956361280941	-0.3286605370457778	-0.006857360155606784	0.04289341955177406	-0.028954277413845375	-0.03949304358422978	-0.05047990960417792	0.05235093631299037	0.22434277768502398	-0.03421449691236944	-0.062722251465118	-0.01304489554379984	0.005745395471699055	-0.003191431251801158
2.99	0.12662147373244925	-0.6350026196480769	0.024551301900572753	0.22035391485528066	0.2291818895162976	-0.4373208272612885	-0.002539353661234145	-0.02741357346803852	0.0341230596966966	-0.3284401034755433	-0.018107658197550336	0.05343456584640194	-0.011125740962228292	-0.015667312562868574	-0.05782632979295954	0.049060568515301384	0.20034643063434032	-0.07385782100783445	-0.05644649706650284	-0.017663032256081124	-0.00041427531261462036	-0.004091043346307499
2.98	0.12828966268786868	-0.6699693589608273	-0.04590235715278368	0.25789095817174257	0.21235842645316438	-0.4204492867366696	-0.007144579691271247	-0.02846502502649173	0.013813496599738073	-0.3220949268211655	-0.030335705227571452	0.06294765006398961	0.005846894536944092	0.006872286820481577	-0.061804810347155126	0.04760031399507625	0.17261844279934735	-0.11257915818507058	-0.05103480229107049	-0.02187346802134016	-0.007403177756643231	-0.00488244194102716
2.97	0.1284382248897834	-0.6974128749579052	-0.11841758523743806	0.29495336491208946	0.19474309695763736	-0.39892598715718464	-0.010915639015138368	-0.02762705388730069	-0.006475675473211595	-0.3099182004935983	-0.04297719585676418	0.07157878771238302	0.021318691040846716	0.027995706382512253	-0.06241177277016163	0.04810473421511574	0.14119416013710406	-0.1494711950841463	-0.04672044091017824	-0.025468360443284155	-0.014983078864688082	-0.005531907436458594
2.96	0.12707449035023377	-0.7167296620771992	-0.1920164928854149	0.3301277084570131	0.17715910897308618	-0.3730103426616438	-0.013966461508061911	-0.024777042492047485	-0.025811514603759633	-0.2923487981431663	-0.055414976759522006	0.07947105236866037	0.03470578740865449	0.047607919379316854	-0.05975386846830588	0.050603762667293495	0.1061954835548704	-0.18371912697134007	-0.043630743092791135	-0.028298624990981125	-0.0229076640069934	-0.0060109969615775305
2.95	0.1242430161108603	-0.7274994698242097	-0.26572854627681863	0.36199711139690294	0.1604409269685334	-0.3430603147327247	-0.01645401898917953	-0.019854210807380923	-0.043304348193970554	-0.26994765371989615	-0.0670066709791115	0.08675376302926452	0.04550771772596818	0.06564460193331456	-0.054035426721895874	0.05502019054634388	0.06784416791913372	-0.2146315417597009	-0.04178159708391149	-0.030281262455247315	-0.030931280897085855	-0.006297718078010661
2.94	0.12002246400002448	-0.729502310246545	-0.3386056022751518	0.3891909394038464	0.14540971591290486	-0.3095151798204654	-0.018565481672283113	-0.012861616837938072	-0.05814824013219777	-0.24337098147881875	-0.07711482448002016	0.09353415239471019	0.05332562784232664	0.08206813582327754	-0.0455426567173447	0.061171751748076986	0.026472486159093478	-0.24166353838563737	-0.04107860656915818	-0.031402345202508286	-0.038816975007968324	-0.006377401473396049
2.93	0.11452118807241085	-0.7227288417028888	-0.40973331270038216	0.41043204822511825	0.1328486576697685	-0.27287562160833545	-0.020504371685177603	-0.0038659360253632258	-0.06965717138089644	-0.2133417557658106	-0.08513801320228254	0.09989181142353232	0.05787586335100059	0.09686421862016914	-0.03462563578057143	0.06877772665893644	-0.01746976711598336	-0.26443104066072465	-0.041324844256735105	-0.03171557065886077	-0.04634356113036375	-0.00624324051830194
2.92	0.1078717911364806	-0.707383602922647	-0.4782391901122196	0.424579880434095	0.12347871568189817	-0.23368223028140278	-0.02247651495855507	0.007004916730210198	-0.07729517719755563	-0.18062086373493003	-0.0905412264984875	0.10587611048532608	0.05899865078336575	0.11003924701859091	-0.021679162948800013	0.07746979115748331	-0.06341281714827574	-0.28271582042168575	-0.04223475864486659	-0.031336559584502766	-0.05331152970933317	-0.005896482778512513
2.91	0.10022496178343188	-0.6838808789137545	-0.5432978912871249	0.43066798056233324	0.11793539940509845	-0.19249350412053445	-0.024676561748918857	0.019566192603690524	-0.08069900915035078	-0.14597925970147685	-0.0928838192974979	0.11150659201101121	0.05666182554622878	0.12161851428385262	-0.00712354015607275	0.08680665521896458	-0.11066967640104508	-0.2964613183906124	-0.04345343320227357	-0.030433327182095127	-0.05954764412614111	-0.005346275853212901
